LINK,label,OFFICE,SOLNBR,CLASSCOD,DESC,ARCHDATE,CONTACT,AGENCY,RESPDATE,LOCATION,URL,SETASIDE,POPCOUNTRY,POPZIP,ZIP,DATE,iname,YEAR,SUBJECT,EMAIL,OFFADD,NAICS
null,SRCSGT,DLA Acquisition Locations,SPRMM117RPS51,31,Link To Document,,"Ronald Matthews, Contracting Officer, Phone 7176052016, Fax 7176052764, Email ronald.matthews@dla.mil - Mark Manick, Reproduction, Phone 7176053855, Email mark.manick@navy.mil",Defense Logistics Agency,090517,DLA Land and Maritime,https://www.fbo.gov/spg/DLA/J3/DSCC/SPRMM117RPS51/listing.html,N/A,US,17055,43218-3990,0825,b56e6522-8a8f-11e7-89d1-1cc1de329608,17,Bearing,,P O Box 3990 Columbus OH 43218-3990,332991
null,SRCSGT,National Institutes of Health,HHS-NIH-NIDA-SSSA-SS-17-623,66,Link To Document,,"Danielle R. Brown, Contract Specialist, Phone 301 480 2385, Email danielle.brown2@nih.gov",Department of Health and Human Services,083017,National Institute on Drug Abuse,https://www.fbo.gov/spg/HHS/NIH/NIDA-01/HHS-NIH-NIDA-SSSA-SS-17-623/listing.html,N/A,US,21224,20892-9559,0825,b56e6537-8a8f-11e7-89d1-1cc1de329608,17,Shim Power Supply and RF Coil Upgrade to 7T MRI Scanner,,"6001 Executive BoulevardrRoom 4211, MSC 9559 Bethesda MD 20892-9559",334516
null,SRCSGT,VA Amarillo Health Care System,VA25717Q1290,J,ronalda.ohio@va.gov,11272017,Ronalda Ohioronalda.ohio@va.gov,Department of Veterans Affairs,082917,Department of Veterans Affairs Amarillo Health Care System,https://www.fbo.gov/spg/VA/VAAHCS/VAAHCS/VA25717Q1290/listing.html,N/A,,,79106,0825,b56e655e-8a8f-11e7-89d1-1cc1de329608,17,J--NAC YSIO Nuclear Camera MR    ,ronalda.ohio@va.gov,00504;Department of Veterans Affairs;Contracting Section;7201 I-40 West Suite 100;Amarillo TX  79106,811219
null,SRCSGT,Air Force Materiel Command,FA8509-17-R-MCTF,R,Link To Document,,"Maria A. George, Contract Specialist, Phone 478-926-7271, Fax 478-926-3360, Email maria.george.1@us.af.mil - Jarteau Hodges, Contracting Officer, Phone 4782220441, Email jarteau.hodges.1@us.af.mil",Department of the Air Force,092517,PK/PZ - Robins AFB,https://www.fbo.gov/spg/USAF/AFMC/WRALC/FA8509-17-R-MCTF/listing.html,,,,31098-1611,0825,b56e64ef-8a8f-11e7-89d1-1cc1de329608,17,Integration and Certification of the MC-130J Common Terrain Following/Terrain Avoidance Radar (MCTF),,215 Page Rd Robins AFB GA 31098-1611,541330
null,SRCSGT,"Army Contracting Command, MICC",W9124J-17-R-0060,J,Link To Document,,"Norieko G. Whitehead, Contract Specialist, Phone 2104662224, Email norieko.g.whitehead.civ@mail.mil - Maria Cachola, Contracting Officer, Phone 210-466-2200, Email maria.d.cachola.civ@mail.mil",Department of the Army,083117,MICC - Fort Sam Houston (JBSA),https://www.fbo.gov/notices/da69c5f61e6d465ac5baab5397bea2ea,N/A,US,,78234-1361,0825,b56e6508-8a8f-11e7-89d1-1cc1de329608,17,"Security System (CCTV, Access Control, and Alarm) Technicians",,"2205 Infantry Post Road, Bldg. 603 Fort Sam Houston TX 78234-1361",561621
null,SRCSGT,National Institutes of Health,HHS-NIH-NIDA-SSSA-SS-17-764,66,Link To Document,,"Danielle R. Brown, Contract Specialist, Phone 301 480 2385, Email danielle.brown2@nih.gov",Department of Health and Human Services,083017,National Institute on Drug Abuse,https://www.fbo.gov/spg/HHS/NIH/NIDA-01/HHS-NIH-NIDA-SSSA-SS-17-764/listing.html,N/A,US,21224,20892-9559,0825,b56e653b-8a8f-11e7-89d1-1cc1de329608,17,Procurement of All-In-One Fluorescence Microscope,,"6001 Executive BoulevardrRoom 4211, MSC 9559 Bethesda MD 20892-9559",333314
null,SRCSGT,U.S. Army Corps of Engineers,W912DW-17-T-7005,41,Link To Document,,"Shannan Jones, Contracting Officer, Email shannan.m.jones@usace.army.mil - Roger Williams, Contracting Officer, Phone 206-764-3772, Email roger.d.williams@usace.army.mil",Department of the Army,090117,"USACE District, Seattle",https://www.fbo.gov/spg/USA/COE/DACA67/W912DW-17-T-7005/listing.html,N/A,US,98433,98124-3755,0825,b56e655a-8a8f-11e7-89d1-1cc1de329608,17,Seeking United States made Variable Refrigerant Flow Zoning HVAC Systems and Inverter‐Driven Ductless Mini‐Split HVAC Systems,,Attn: CENWS-CTrPO Box 3755 Seattle WA 98124-3755,333415
null,SRCSGT,VA Office of Information Service Center,VA70117N0506,65,ray.burt@va.gov,09292017,Ray Burtray.burt@va.govErica Skellyerica.skelly@va.govray.burt@va.gov,Department of Veterans Affairs,083017,Department of Veterans Affairs Office of Information Service Center,https://www.fbo.gov/spg/VA/ISC/OISC/VA70117N0506/listing.html,,,,44131,0825,b56e6568-8a8f-11e7-89d1-1cc1de329608,17,65--AMTI Treadmill and Rail System Brand Name   ,ray.burt@va.gov,"Department of Veterans Affairs;Program Contracting Activity Central;6150 Oak Tree Blvd, Suite 300;Independence OH  44131",339112
null,SRCSGT,Air Combat Command,FY183480835,Z,Link To Document,,"Javier Carrillo, Email Javier.Carrillo.1@us.af.mil",Department of the Air Force,083117,633 CONS,https://www.fbo.gov/spg/USAF/ACC/1CONS/FY183480835/listing.html,N/A,US,23665,23665,0825,b56e64e8-8a8f-11e7-89d1-1cc1de329608,17,Skyco Box and FCX Power Supply,,"74 Nealy Avenue, Suite 100 Langley AFB VA 23665",236220
null,SRCSGT,Air Combat Command,Range_Inspection_Maintenance_Repair,J,Link To Document,,"Harriet Reynolds, Contract Specialist, Phone 7577641078, Fax 7577644071, Email harriet.reynolds@us.af.mil - Chet Terrill, Contract Officer, Phone 757-764-7033, Fax 7577644071, Email chester.terrill@us.af.mil",Department of the Air Force,063017,633 CONS,https://www.fbo.gov/spg/USAF/ACC/1CONS/Range_Inspection_Maintenance_Repair/listing.html,Total Small Business,US,23665,23665,0616,b56e64e7-8a8f-11e7-89d1-1cc1de329608,17,"Range Inspection, Maintenance and Repair",,"74 Nealy Avenue, Suite 100 Langley AFB VA 23665",562910
null,SRCSGT,National Guard Bureau,W912JA-17-T-0094,D,Link To Document,,"AMELIA DAVIS, Phone 3342746319, Email amelia.p.davis.civ@mail.mil",Department of the Army,090617,USPFO for Alabama,https://www.fbo.gov/spg/USA/NGB/DAHA01/W912JA-17-T-0094/listing.html,Total Small Business,US,36362,36109-0715,0825,b56e6533-8a8f-11e7-89d1-1cc1de329608,17,HP WARRANTY,,PO Box 3715 Montgomery AL 36109-0715,811212
null,SRCSGT,National Guard Bureau,W912JA-17-R-0017,78,Link To Document,,"Monique E Brinson, Phone 3342717369, Email monique.e.brinson.mil@mail.mil",Department of the Army,090117,USPFO for Alabama,https://www.fbo.gov/spg/USA/NGB/DAHA01/W912JA-17-R-0017/listing.html,N/A,US,36109,36109-0715,0825,b56e6535-8a8f-11e7-89d1-1cc1de329608,17,Gym Equipment,,PO Box 3715 Montgomery AL 36109-0715,339920
null,SRCSGT,Long Beach VANLO,VA26217N1803,71,Carlos.Magana@va.gov,09292017,Carlos MaganaCarlos.Magana@va.govCarlos.Magana@va.gov,Department of Veterans Affairs,083017,Department of Veterans Affairs,https://www.fbo.gov/spg/VA/LBVANBC/VAMD/VA26217N1803/listing.html,N/A,USA,90073,90815,0825,b56e6530-8a8f-11e7-89d1-1cc1de329608,17,71--Board Room Desk    ,Carlos.Magana@va.gov,Department of Veterans Affairs;Network Contracting Office 22;4811 Airport Plaza Drive;Suite 600;Long Beach CA  90815,337214
null,SRCSGT,Public Buildings Service (PBS),6VA0456,X,Link To Document,,"Michael Heater, Realty Specialist , Phone (267) 254-2378, Email michael.heater@gsa.gov - Joe Beck , Lease Contract Officer, Phone (215) 446-4536  , Email joe.beck@gsa.gov",General Services Administration,090817,R3 Real Estate Acquisition Division (47PD99),https://www.fbo.gov/spg/GSA/PBS/3PPRW/6VA0456/listing.html,N/A,US,,19106-1521,0825,b56e6557-8a8f-11e7-89d1-1cc1de329608,17,"U.S. GOVERNMENT seeks to lease 900 ABOA SF of office space in Chesapeake, VA ",,"The Dow Buildingr100 S Independence Mall West, 2nd Fl Philadelphia PA 19106-1521",531120
null,SRCSGT,Army Contracting Command,W911KF-17-S-0003,J,Link To Document,,"T. Morey Gaddy, Phone 256-741-5227, Email troy.m.gaddy2.civ@mail.mil",Department of the Army,090117,ACC - WRN (W911KF)(ANAD),https://www.fbo.gov/notices/683803b713716248bb519615b07a8fe8,N/A,US,36201-4199,36201-4199,0825,b56e6501-8a8f-11e7-89d1-1cc1de329608,17,OKUMA PREVENTIVE MAINTENANCE AND EMERGENCY REPAIRS,,7 FRANKFORD AVE Anniston AL 36201-4199,811310
null,SRCSGT,National Oceanic and Atmospheric Administration (NOAA),NWWG3100-17-00914,66,Link To Document,,"James D. Moore, Contract Specialist, Phone 8164267172, Fax  7576643617, Email james.d.moore@noaa.gov - Steven M. Prado, Contracting Officer, Phone 816-426-7454, Fax 816-274-6815, Email Steven.M.Prado@noaa.gov",Department of Commerce,083017,Eastern Acquisition Division - Kansas City,https://www.fbo.gov/spg/DOC/NOAA/CASC/NWWG3100-17-00914/listing.html,N/A,US,20910,64106,0825,b56e6546-8a8f-11e7-89d1-1cc1de329608,17,Automated Weather Systems for U.S. Voluntary Observing Ship Program,,"601 East 12th Street, Room 1756 Kansas City MO 64106",334516
null,SRCSGT,Naval Supply Systems Command,N0038317RD377,J,Link To Document,09082017,Contact:Kevin Vong - Contract SpecialistEmail: kevin.vong@navy.milPhone: 215-697-2782,Department of the Navy,090117,NAVSUP Weapon Systems Support Philadelphia PA,https://www.fbo.gov/spg/DON/NAVSUP/N00383/N0038317RD377/listing.html,,,,19111,0825,b56e6550-8a8f-11e7-89d1-1cc1de329608,17,"J--Repair of NSN:2925-01-541-5012, P/N: 311300012 for the KC-130 Aircraft.",,"N00383 NAVSUP Weapon Systems Support Philadelphia PA NAVSUP  700 Robins Avenue  Philadelphia, PA",336320
null,SRCSGT,Centers for Medicare  Medicaid Services,180470,D,Link To Document,,"Kellie Palmer, Email Kellie.Palmer@cms.hhs.gov - Benjamin M. Simcock, Contracting Officer, Phone 4107861950, Email benjamin.simcock@cms.hhs.gov",Department of Health and Human Services,092817,Office of Acquisition and Grants Management,https://www.fbo.gov/spg/HHS/HCFA/AGG/180470/listing.html,,,,21244-1850,0825,b56e6509-8a8f-11e7-89d1-1cc1de329608,17,End-User Centric IT Support (ECIS),,7500 Security Blvd.C2-21-15 Baltimore MD 21244-1850,541512
null,SRCSGT,Naval Sea Systems Command,N55236-17-R-0018,J,Link To Document,,"Ricardo Barraza-Cobos, Contract Specialist, Phone 619-556-1942, Email ricardo.barraza-cobo@navy.mil - Shayna Lynn Connery, Contract Specialist, Phone 619-556-5989, Email shayna.connery@navy.mil",Department of the Navy,091117,South West Regional Maintenance Center,https://www.fbo.gov/spg/DON/NAVSEA/N55236/N55236-17-R-0018/listing.html,Total Small Business,US,92136,92136,0825,b56e654b-8a8f-11e7-89d1-1cc1de329608,17,"Commercial Industrial Services, Upholstery Services on surface ships, submarines, aircraft carriers, small boats and crafts",,3755 Brinser Street San Diego CA 92136,811420
null,SRCSGT,NASA Shared Services Center,NNX17ZXD055L,D,Link To Document,,"Christine E. Faulkner, Contract Specialist, Phone 2288136326, Email christine.faulkner@nasa.gov - Megan A Bang, Procuerment Specialist Service Provider, Phone 2288136792, Email megan.a.bang@nasa.gov",National Aeronautics and Space Administration,083017,Agency Contracting,https://www.fbo.gov/spg/NASA/NSSC/NSSC1/NNX17ZXD055L/listing.html,,,,39529,0825,b56e6532-8a8f-11e7-89d1-1cc1de329608,17,PowerMapper Brand Name or Equal RFI for Potential Sources/Products,,"NASA Shared Services Center (NSSC), Building 1111, Jerry Hlass Road Stennis Space Center MS 39529",541519
null,SRCSGT,DLA Acquisition Locations,SP4701-17-R-0051,R,Link To Document,,"Donald Hinkson, Contracting Officer, Phone 2157374337, Email donald.hinkson@dla.mil - Robert Tomczak, Supervisory Contracting Officer, Phone 215-737-2257, Fax 215-737-7942, Email Robert.Tomczak@dla.mil",Defense Logistics Agency,082917,DLA Contracting Services Office - Philadelphia,https://www.fbo.gov/spg/DLA/J3/DSCP-PB/SP4701-17-R-0051/listing.html,N/A,US,,19111-5096,0825,b56e6517-8a8f-11e7-89d1-1cc1de329608,17,Defense Medical Logistics Enterprise System Product Data Subscription ,,700 Robbins Avenue Philadelphia PA 19111-5096,518210
null,SRCSGT,Naval Supply Systems Command,N0038316RH068,J,Link To Document,08312017,Oleg Maksimchuk,Department of the Navy,083117,NAVSUP Weapon Systems Support Philadelphia PA,https://www.fbo.gov/spg/DON/NAVSUP/N00383/N0038316RH068/listing.html,,,,19111,0825,b56e6551-8a8f-11e7-89d1-1cc1de329608,17,J--Repair of Structural Support in support of F/A-18,,"N00383 NAVSUP Weapon Systems Support Philadelphia PA NAVSUP  700 Robins Avenue  Philadelphia, PA",336413
null,SRCSGT,National Oceanic and Atmospheric Administration (NOAA),NCNS4000-17-01216,66,Link To Document,,"James D. Moore, Contract Specialist, Phone 8164267172, Fax 7576643617, Email james.d.moore@noaa.gov - Steven M. Prado, Contracting Officer, Phone 816-426-7454, Fax 816-274-6815, Email Steven.M.Prado@noaa.gov",Department of Commerce,083017,Eastern Acquisition Division - Kansas City,https://www.fbo.gov/spg/DOC/NOAA/CASC/NCNS4000-17-01216/listing.html,N/A,US,29412,64106,0825,b56e6545-8a8f-11e7-89d1-1cc1de329608,17,Preventative Maintenance Agreement for PerkinElmer Equipment,,"601 East 12th Street, Room 1756 Kansas City MO 64106",334516
null,SRCSGT,DLA Acquisition Locations,SPE4A5-17-Q-1870,16,Link To Document,09292017,"Christy L. Oakley, Acquisition Specialist, Phone 8042795388, Email christy.oakley@dla.mil - Manuel N. Alvarez, Contracting Officer/Procurement Team Lead, Phone (804) 279-5856, Fax (804) 279-4722, Email Manuel.Alvarez@dla.mil",Defense Logistics Agency,083017,DLA Aviation - BSM,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/SPE4A5-17-Q-1870/listing.html,N/A,US,23297-5100,23297-5000,0825,b56e6516-8a8f-11e7-89d1-1cc1de329608,17,"Tube Assy, Rotor Bra, NSN; 1615-00-438-6666, PR 69372715",,8000 Jefferson Davis Highway Richmond VA 23297-5000,336413
null,SRCSGT,DLA Acquisition Locations,SPE4A617R0872,61,Link To Document,,"Adrienne M. Robinson, Acquisition Specialist, Phone 8042796279, Email adrienne.robinson@dla.mil - Teresa M. Swain, Supervisor, Phone 8042793901, Email teresa.swain@dla.mil",Defense Logistics Agency,083117,DLA Aviation - BSM,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/SPE4A617R0872/listing.html,,,,23297-5000,0825,b56e6511-8a8f-11e7-89d1-1cc1de329608,17,"WIRING HARNESS, BRAN",,8000 Jefferson Davis Highway Richmond VA 23297-5000,334419
null,SRCSGT,Long Beach VANLO,VA26217N1859,65,marie.irvin@va.gov,09182017,Marie Irvinmarie.irvin@va.govmarie.irvin@va.gov,Department of Veterans Affairs,082917,Department of Veterans Affairs,https://www.fbo.gov/spg/VA/LBVANBC/VAMD/VA26217N1859/listing.html,N/A,,,90815,0825,b56e652c-8a8f-11e7-89d1-1cc1de329608,17,65--Catheters    ,marie.irvin@va.gov,Department of Veterans Affairs;Network Contracting Office 22;4811 Airport Plaza Drive;Suite 600;Long Beach CA  90815,339113
null,SRCSGT,DLA Acquisition Locations,SPE4A617R0874,61,Link To Document,,"Adrienne M. Robinson, Acquisition Specialist, Phone 8042796279, Email adrienne.robinson@dla.mil - Teresa M. Swain, Supervisor, Phone 8042793901, Email teresa.swain@dla.mil",Defense Logistics Agency,083117,DLA Aviation - BSM,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/SPE4A617R0874/listing.html,,,,23297-5000,0825,b56e6513-8a8f-11e7-89d1-1cc1de329608,17,"CABLE ASSEMBLY,SPEC",,8000 Jefferson Davis Highway Richmond VA 23297-5000,334419
null,SRCSGT,National Institutes of Health,HHS-NIH-NIDA-SSSA-SS-17-614,99,Link To Document,,"Danielle R. Brown, Contract Specialist, Phone 301 480 2385, Email danielle.brown2@nih.gov",Department of Health and Human Services,082817,National Institute on Drug Abuse,https://www.fbo.gov/spg/HHS/NIH/NIDA-01/HHS-NIH-NIDA-SSSA-SS-17-614/listing.html,N/A,US,21224,20892-9559,0825,b56e6538-8a8f-11e7-89d1-1cc1de329608,17,RNA Sequencing Support Services for Cellular Senescence,,"6001 Executive BoulevardrRoom 4211, MSC 9559 Bethesda MD 20892-9559",541380
null,SRCSGT,Army Contracting Command,PANROC17P0000056539,D,Link To Document,,"Angela Quinn, Contracting Officer, Phone 309-782-2477, Email angela.g.quinn.civ@mail.mil",Department of the Army,090517,ACC - RI (W52P1J),https://www.fbo.gov/notices/d0c1b51abd933853102eeb5933bcc53c,,,,61299-8000,0825,b56e64fa-8a8f-11e7-89d1-1cc1de329608,17,Satellite Communications Support,,3055 Rodman Avenue Rock Island IL 61299-8000,334220
null,SRCSGT,Naval Supply Systems Command,N0060417Q4079,69,Link To Document,09142017,Frederick Ray808-473-7614Frederick.ray@navy.mil,Department of the Navy,083017,NAVSUP Fleet Logistics Center Pearl,https://www.fbo.gov/spg/DON/NAVSUP/N00604/N0060417Q4079/listing.html,N/A,US,96860,96860,0825,b56e654c-8a8f-11e7-89d1-1cc1de329608,17,69--Training Aids - H-60 CRASH SITE WATER RESCUE PACKAGE ,,"N00604 NAVSUP Fleet Logistics Center Pearl 1942 Gaffney Street, Ste 100 Bldg. 475-2, Code 200 Pearl Harbor, HI",332999
null,SRCSGT,National Institutes of Health,HHS-NIH-NIDA-SSSA-SS-17-612,66,Link To Document,,"Danielle R. Brown, Contract Specialist, Phone 301 480 2385, Email danielle.brown2@nih.gov",Department of Health and Human Services,083017,National Institute on Drug Abuse,https://www.fbo.gov/spg/HHS/NIH/NIDA-01/HHS-NIH-NIDA-SSSA-SS-17-612/listing.html,N/A,US,21224,20892-9559,0825,b56e6536-8a8f-11e7-89d1-1cc1de329608,17,Assay Kit for Abeta42,,"6001 Executive BoulevardrRoom 4211, MSC 9559 Bethesda MD 20892-9559",334516
null,SRCSGT,VA Heartland Network,VA25517Q0962,J,CHRISTOPHER.LANKFORD@VA.GOV,12062017,Christopher LankfordContract Specialist913-946-1957CHRISTOPHER.LANKFORD@VA.GOV,Department of Veterans Affairs,082917,Department of Veterans Affairs Heartland Network,https://www.fbo.gov/spg/VA/LeVAMC/VAMCKS/VA25517Q0962/listing.html,,,,66048,0825,b56e6565-8a8f-11e7-89d1-1cc1de329608,17,J--Generator Load Banking - STL    ,CHRISTOPHER.LANKFORD@VA.GOV,Department of Veterans Affairs;Network Contracting Office (NCO) 15;3450 S 4th Street Trafficway;Leavenworth KS  66048,811310
null,SRCSGT,DLA Acquisition Locations,CM17236002_MARKET_RESEARCH_PROJECT,48,Link To Document,,"maureen n haag, Phone 6146928218, Email maureen.haag@dla.mil",Defense Logistics Agency,090117,DLA Land and Maritime,https://www.fbo.gov/spg/DLA/J3/DSCC/CM17236002_MARKET_RESEARCH_PROJECT/listing.html,,,,43218-3990,0825,b56e6520-8a8f-11e7-89d1-1cc1de329608,17,CM17236002 MARKET RESEARCH PROJECT ,,P O Box 3990 Columbus OH 43218-3990,332911
null,SRCSGT,Naval Supply Systems Command,N0038317U2842,16,Link To Document,,See below,Department of the Navy,,NAVSUP Weapon Systems Support Philadelphia PA,https://www.fbo.gov/spg/DON/NAVSUP/N00383/N0038317U2842/listing.html,,,,19111,0825,b56e654f-8a8f-11e7-89d1-1cc1de329608,17,16--See below,,"N00383 NAVSUP Weapon Systems Support Philadelphia PA NAVSUP  700 Robins Avenue  Philadelphia, PA",336413
null,SRCSGT,VA Northern California Health Care System,VA26117Q1032,65,Larry.Facio@va.gov,10012017,Larry Faciolarry.facio@va.govLarry.Facio@va.gov,Department of Veterans Affairs,090117,Department of Veterans Affairs No. California Health Care System System,https://www.fbo.gov/spg/VA/VANCHCS/VANCHCS/VA26117Q1032/listing.html,,,,95652-2609,0825,b56e6567-8a8f-11e7-89d1-1cc1de329608,17,65--SERVICE  MAINT CONTRACT FOR TWO OEC SURGICAL C-ARM    ,Larry.Facio@va.gov,"Department of Veterans Affairs;VA Sierra Pacific Network (VISN 21);VA Northern California HealthCare System;5342 Dudley Blvd, Bldg 209;McClellan CA  95652-2609",811219
null,SRCSGT,VA Service Area Organization East,VA24017Q0219,65,Millicent.Covert@va.gov,10302017,Millicent  A CovertContract Specialist(412) 822-3488Millicent.Covert@va.gov,Department of Veterans Affairs,083117,VA Service Area Organization East,https://www.fbo.gov/notices/e0b1a423c2793e1632912bed11671841,N/A,,,15212-5319,0825,b56e6569-8a8f-11e7-89d1-1cc1de329608,17,65--Research tCS System    ,Millicent.Covert@va.gov,"US Department of Veterans Affairs;Veterans Health Administration;Service Area Office (SAO) East;323 North Shore Drive, Suite 500;Pittsburgh PA  15212-5319",339112
null,SRCSGT,Hampton VAMC,VA24617N1890,S,shamike.bethea@va.gov,09082017,Shamike Betheashamike.bethea@va.govshamike.bethea@va.gov,Department of Veterans Affairs,082917,Department of Veterans Affairs Medical Center,https://www.fbo.gov/spg/VA/HaVAMC/VAMCCO80220/VA24617N1890/listing.html,N/A,USA,23249,23667,0825,b56e6529-8a8f-11e7-89d1-1cc1de329608,17,S--Linen Mat Service    ,shamike.bethea@va.gov,Department of Veterans Affairs;Network Contracting Office 6;100 Emancipation Drive;Hampton VA  23667,812320
null,SRCSGT,VA National Cemetery Administration Centralized Contracting Division,VA78617N0750,S,POC Email,10012017,Carlina Smithcarlina.smith@va.govPOC Email,Department of Veterans Affairs,090117,Department of Veterans Affairs National Cemetery Administration,https://www.fbo.gov/spg/VA/VANCA/VANCA/VA78617N0750/listing.html,N/A,USA,66048,22556,0825,b56e6566-8a8f-11e7-89d1-1cc1de329608,17,S--Uniform rental and laundry for 20 field employees at Ft. Leavenworth National Cemetery with base year and four (4) year options.  ,carlina.smith@va.gov,Department of Veterans Affairs;NCA Contracting Service;75 Barrett Heights Rd. Suite 309;Stafford VA  22556,812332
null,SRCSGT,Air Force Materiel Command,FA8509-17-R-TALON,R,Link To Document,09262017,"Maria A. George, Phone 478-926-7271, Fax 478-926-3360, Email maria.george.1@us.af.mil - Jarteau Hodges, Contracting Officer, Phone 4782220441, Email jarteau.hodges.1@us.af.mil",Department of the Air Force,092517,PK/PZ - Robins AFB,https://www.fbo.gov/spg/USAF/AFMC/WRALC/FA8509-17-R-TALON/listing.html,,,,31098-1611,0825,b56e64ee-8a8f-11e7-89d1-1cc1de329608,17,MC-130J Integration of the Talon III Capability,,215 Page Rd Robins AFB GA 31098-1611,541330
null,SRCSGT,OFFICE OF THE INSPECTOR GENERAL,OIG-SS-0001,R,Link To Document,,"James Chestnut, Email james.chestnut@oig.hhs.gov",Department of Health and Human Services,093017,OFFICE OF INSPECTOR GENERAL,https://www.fbo.gov/notices/be1f46da8e79c8483709315fb35d24f5,,,,20201,0825,b56e6553-8a8f-11e7-89d1-1cc1de329608,17,Beneficiary Fraud Marketing Campaign,,"330 INDEPENDENCE AVE SW,r5TH FLOOR WASHINGTON DC 20201",541613
null,SRCSGT,DLA Acquisition Locations,SPE4A617R0871,53,Link To Document,,"Michael W. Walsh, Acquisition Specialist, Phone 8042794735, Email michael.walsh@dla.mil - Zachary H. Sharper, Contract Specialist, Phone 8042793126, Fax 804-279-5155, Email zachary.sharper@dla.mil",Defense Logistics Agency,082817,DLA Aviation - BSM,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/SPE4A617R0871/listing.html,N/A,US,23297,23297-5000,0825,b56e6510-8a8f-11e7-89d1-1cc1de329608,17,"COVER, SPECIAL; END ITEM: 23N, SHIP, OHIO CLASS SSN (TRIDENT)",,8000 Jefferson Davis Highway Richmond VA 23297-5000,332994
